Date,average_sentiment,Glossier
2022-04-29T00:00:00.000+0000,1.6708827309526384,30
2022-04-30T00:00:00.000+0000,1.5877520470367565,29
2022-05-01T00:00:00.000+0000,1.892865748847371,28
2022-05-02T00:00:00.000+0000,1.9325349220227324,33
2022-05-03T00:00:00.000+0000,1.795802874267021,43
2022-05-04T00:00:00.000+0000,1.6896094445993457,33
2022-05-05T00:00:00.000+0000,1.8225235625362448,32
2022-05-06T00:00:00.000+0000,1.5606070186531773,29
2022-05-07T00:00:00.000+0000,1.6473962692667263,37
2022-05-08T00:00:00.000+0000,1.6905680907848573,34
2022-05-09T00:00:00.000+0000,1.7420964607948732,33
2022-05-10T00:00:00.000+0000,1.6644047518560792,31
2022-05-11T00:00:00.000+0000,1.5991764293149755,30
2022-05-12T00:00:00.000+0000,1.5263303106663968,33
2022-05-13T00:00:00.000+0000,1.5879769376099373,28
2022-05-14T00:00:00.000+0000,1.541970651789277,31
2022-05-15T00:00:00.000+0000,1.727554352897266,40
2022-05-16T00:00:00.000+0000,1.4390990965675186,32
2022-05-17T00:00:00.000+0000,1.8446363000180848,27
2022-05-18T00:00:00.000+0000,1.706844680017668,28
2022-05-19T00:00:00.000+0000,1.9977599300661093,31
2022-05-20T00:00:00.000+0000,1.8924476775666832,24
2022-05-21T00:00:00.000+0000,1.908385529591263,34
2022-05-22T00:00:00.000+0000,1.8262282851966323,31
2022-05-23T00:00:00.000+0000,1.7143670193360088,29
2022-05-24T00:00:00.000+0000,1.7071426911547132,36
2022-05-25T00:00:00.000+0000,1.938695211536296,36
2022-05-26T00:00:00.000+0000,1.830686529124256,50
2022-05-27T00:00:00.000+0000,1.8048421034697197,52
2022-05-28T00:00:00.000+0000,1.901366660672541,50
2022-05-29T00:00:00.000+0000,1.754758029513889,60
2022-05-30T00:00:00.000+0000,1.3666626773679604,54
2022-05-31T00:00:00.000+0000,1.6397076148055065,57
2022-06-01T00:00:00.000+0000,1.6057510128240275,42
2022-06-02T00:00:00.000+0000,1.7149447035700667,32
2022-06-03T00:00:00.000+0000,1.6991254321242455,27
2022-06-04T00:00:00.000+0000,1.7914327345350058,29
2022-06-05T00:00:00.000+0000,1.7374861901929124,34
2022-06-06T00:00:00.000+0000,1.7739848041134159,30
2022-06-07T00:00:00.000+0000,1.7252239641657334,26
2022-06-08T00:00:00.000+0000,1.7642714909500041,27
2022-06-09T00:00:00.000+0000,1.5379617532814842,28
2022-06-10T00:00:00.000+0000,1.654305966242696,29
2022-06-11T00:00:00.000+0000,1.4481705807601537,34
2022-06-12T00:00:00.000+0000,1.4662543963462404,22
2022-06-13T00:00:00.000+0000,1.8835979360001585,26
2022-06-14T00:00:00.000+0000,1.7939806872212147,23
2022-06-15T00:00:00.000+0000,1.9505871587616288,24
2022-06-16T00:00:00.000+0000,1.8314341172276287,24
2022-06-17T00:00:00.000+0000,1.6124965562840927,24
2022-06-18T00:00:00.000+0000,1.598130695293971,24
2022-06-19T00:00:00.000+0000,1.4354052885937685,26
2022-06-20T00:00:00.000+0000,1.672393402596742,24
2022-06-21T00:00:00.000+0000,1.547537520355618,31
2022-06-22T00:00:00.000+0000,1.3650869448747365,28
2022-06-23T00:00:00.000+0000,1.6605892191365552,28
2022-06-24T00:00:00.000+0000,1.7784724192437078,33
2022-06-25T00:00:00.000+0000,1.7791501856390595,31
2022-06-26T00:00:00.000+0000,1.998246492985972,78
2022-06-27T00:00:00.000+0000,1.8894398689146652,72
2022-06-28T00:00:00.000+0000,1.6464597159512255,48
2022-06-29T00:00:00.000+0000,1.7783640519379469,40
2022-06-30T00:00:00.000+0000,1.4818158058744295,38
2022-07-01T00:00:00.000+0000,1.849930880195857,26
2022-07-02T00:00:00.000+0000,1.6572043335472424,30
2022-07-03T00:00:00.000+0000,1.8877555402851744,32
2022-07-04T00:00:00.000+0000,1.6347265221878224,26
2022-07-05T00:00:00.000+0000,1.4791363709807723,27
2022-07-06T00:00:00.000+0000,1.8180195149543945,80
2022-07-07T00:00:00.000+0000,1.568596301027254,100
2022-07-08T00:00:00.000+0000,1.5617837093528228,47
2022-07-09T00:00:00.000+0000,1.4498738697882714,44
2022-07-10T00:00:00.000+0000,1.657317810704566,44
2022-07-11T00:00:00.000+0000,1.7603169398907104,33
2022-07-12T00:00:00.000+0000,1.594488457395312,30
2022-07-13T00:00:00.000+0000,1.8491686324147056,35
2022-07-14T00:00:00.000+0000,1.1521784776902888,40
2022-07-15T00:00:00.000+0000,1.92805698456668,41
2022-07-16T00:00:00.000+0000,1.9989838589908937,41
2022-07-17T00:00:00.000+0000,1.8692757573176617,38
2022-07-18T00:00:00.000+0000,1.6972670261263971,34
2022-07-19T00:00:00.000+0000,1.8056087466798443,36
2022-07-20T00:00:00.000+0000,1.8783206134879284,28
2022-07-21T00:00:00.000+0000,1.8353138464243992,43
2022-07-22T00:00:00.000+0000,1.8651842042491589,45
2022-07-23T00:00:00.000+0000,1.5777883328295694,96
2022-07-24T00:00:00.000+0000,1.5932548946369098,57
2022-07-25T00:00:00.000+0000,1.6814864826040739,48
2022-07-26T00:00:00.000+0000,1.903982832988889,84
2022-07-27T00:00:00.000+0000,1.9716688708877501,76
2022-07-28T00:00:00.000+0000,1.685649290191298,66
2022-07-29T00:00:00.000+0000,1.7677640184627086,64
2022-07-30T00:00:00.000+0000,1.6973674037420752,62
2022-07-31T00:00:00.000+0000,1.9975206386398932,54
2022-08-01T00:00:00.000+0000,1.7065811851802448,48
2022-08-02T00:00:00.000+0000,1.3656455448314448,46
2022-08-03T00:00:00.000+0000,1.6533070656077489,56
2022-08-04T00:00:00.000+0000,1.4462321926377943,46
2022-08-05T00:00:00.000+0000,1.6574265149989933,49
2022-08-06T00:00:00.000+0000,1.6482498671090995,42
2022-08-07T00:00:00.000+0000,1.675218952230683,46
2022-08-08T00:00:00.000+0000,1.8561470571701613,47
2022-08-09T00:00:00.000+0000,1.4439144091087555,46
2022-08-10T00:00:00.000+0000,1.5105998865218961,44
2022-08-11T00:00:00.000+0000,1.6252535215950525,41
2022-08-12T00:00:00.000+0000,1.567201383025771,39
2022-08-13T00:00:00.000+0000,1.552394267738553,49
2022-08-14T00:00:00.000+0000,1.7679843870557799,48
2022-08-15T00:00:00.000+0000,1.8594754622398197,46
2022-08-16T00:00:00.000+0000,1.6043010752688172,45
2022-08-17T00:00:00.000+0000,1.6615105053946622,38
2022-08-18T00:00:00.000+0000,1.835123305062852,42
2022-08-19T00:00:00.000+0000,1.5816955891687325,91
2022-08-20T00:00:00.000+0000,1.823293971410814,65
2022-08-21T00:00:00.000+0000,1.7639980094400796,73
2022-08-22T00:00:00.000+0000,1.7126051294050357,79
2022-08-23T00:00:00.000+0000,1.4282782546378487,47
2022-08-24T00:00:00.000+0000,1.8112531277473456,38
2022-08-25T00:00:00.000+0000,1.6019833122187759,38
2022-08-26T00:00:00.000+0000,1.7280307510348907,37
2022-08-27T00:00:00.000+0000,1.4599896747547754,43
2022-08-28T00:00:00.000+0000,1.8356653018161722,38
2022-08-29T00:00:00.000+0000,1.4868295165394403,41
2022-08-30T00:00:00.000+0000,1.6261317422150978,36
2022-08-31T00:00:00.000+0000,1.9039140777048944,33
